"decimalLatitude","decimalLongitude","individualCount","family","species","year","month","day","datasetName","gbifID","lifeStage"
31.769108,-106.506133,NA,"Hesperiidae","Lerodea eufala",2022,3,20,"iNaturalist research-grade observations","3747089033",NA
31.769402,-106.506351,NA,"Hesperiidae","Erynnis funeralis",2022,3,27,"iNaturalist research-grade observations","3759074232",NA
31.771035,-106.503664,NA,"Hesperiidae","Atalopedes campestris",2022,3,25,"iNaturalist research-grade observations","3759103102",NA
31.770897,-106.503875,NA,"Hesperiidae","Erynnis funeralis",2022,3,25,"iNaturalist research-grade observations","3759159092",NA
31.769733,-106.503568,NA,"Hesperiidae","Erynnis funeralis",2022,3,27,"iNaturalist research-grade observations","3759600217",NA
31.768766,-106.502846,NA,"Hesperiidae","Erynnis tristis",2022,3,28,"iNaturalist research-grade observations","3759893256",NA
31.767763,-106.503813,NA,"Hesperiidae","Erynnis funeralis",2022,4,5,"iNaturalist research-grade observations","3759644021","Adult"
31.770105,-106.505431,NA,"Hesperiidae","Hylephila phyleus",2022,4,23,"iNaturalist research-grade observations","3764127995",NA
31.769318,-106.506352,NA,"Hesperiidae","Erynnis funeralis",2022,4,6,"iNaturalist research-grade observations","3764158023",NA
31.770108,-106.505429,NA,"Hesperiidae","Hylephila phyleus",2022,4,6,"iNaturalist research-grade observations","3764452012",NA
31.766458,-106.503372,NA,"Hesperiidae","Hylephila phyleus",2022,5,1,"iNaturalist research-grade observations","3772469446",NA
31.769216,-106.443314,NA,"Hesperiidae","Hylephila phyleus",2022,5,4,"iNaturalist research-grade observations","3773086123",NA
31.768795,-106.502587,NA,"Hesperiidae","Lerodea eufala",2022,5,16,"iNaturalist research-grade observations","3784676956",NA
31.78692,-106.487513,NA,"Hesperiidae",NA,2022,5,26,"iNaturalist research-grade observations","3802308810",NA
31.851342,-106.456803,NA,"Hesperiidae","Lerodea eufala",2021,8,29,"iNaturalist research-grade observations","3742984405",NA
31.822435,-106.562859,NA,"Hesperiidae","Hylephila phyleus",2021,9,7,"iNaturalist research-grade observations","3355458387",NA
31.919641,-106.513656,NA,"Hesperiidae","Erynnis funeralis",2021,9,17,"iNaturalist research-grade observations","3384003605",NA
31.811419,-106.41795,NA,"Hesperiidae","Hylephila phyleus",2021,9,20,"iNaturalist research-grade observations","3384117812",NA
31.851308,-106.456842,NA,"Hesperiidae","Amblyscirtes nysa",2021,9,19,"iNaturalist research-grade observations","3384290605",NA
31.769138,-106.443038,NA,"Hesperiidae","Lerodea eufala",2021,9,19,"iNaturalist research-grade observations","3384415602",NA
31.768145,-106.441308,NA,"Hesperiidae","Hylephila phyleus",2021,9,19,"iNaturalist research-grade observations","3384425713",NA
31.753777,-106.403828,NA,"Hesperiidae","Hylephila phyleus",2021,9,10,"iNaturalist research-grade observations","3384503301",NA
31.767828,-106.501883,NA,"Hesperiidae","Hylephila phyleus",2021,9,13,"iNaturalist research-grade observations","3384671819",NA
31.769364,-106.504012,NA,"Hesperiidae","Lerodea eufala",2021,9,8,"iNaturalist research-grade observations","3384682586",NA
31.768137,-106.441313,NA,"Hesperiidae","Lerodea eufala",2021,9,19,"iNaturalist research-grade observations","3384899678",NA
31.768147,-106.441313,NA,"Hesperiidae","Hylephila phyleus",2021,9,19,"iNaturalist research-grade observations","3384949714",NA
31.811419,-106.41795,NA,"Hesperiidae","Lerodea eufala",2021,9,20,"iNaturalist research-grade observations","3384967810",NA
31.919552,-106.513679,NA,"Hesperiidae","Hylephila phyleus",2021,9,17,"iNaturalist research-grade observations","3384987542",NA
31.7692,-106.504137,NA,"Hesperiidae","Lerodea eufala",2021,9,9,"iNaturalist research-grade observations","3456683407",NA
31.769383,-106.444871,NA,"Hesperiidae",NA,2021,10,24,"iNaturalist research-grade observations","3456564406",NA
31.820596,-106.563815,NA,"Hesperiidae","Ancyloxypha arene",2021,12,5,"iNaturalist research-grade observations","3455450054",NA
31.821027,-106.563913,NA,"Hesperiidae","Ancyloxypha arene",2021,12,5,"iNaturalist research-grade observations","3456460868",NA
31.820361,-106.563181,NA,"Hesperiidae","Ancyloxypha arene",2021,12,5,"iNaturalist research-grade observations","3456970348",NA
31.820456,-106.563183,NA,"Hesperiidae","Ancyloxypha arene",2021,12,5,"iNaturalist research-grade observations","3457089491",NA
31.920255,-106.513641,NA,"Hesperiidae","Erynnis funeralis",2020,3,21,"iNaturalist research-grade observations","2596084535",NA
31.926597,-106.421958,NA,"Hesperiidae","Hylephila phyleus",2020,4,27,"iNaturalist research-grade observations","2611158657",NA
