"decimalLatitude","decimalLongitude","individualCount","family","species","year","month","day","datasetName","gbifID","lifeStage"
33.670003,-116.407047,NA,"Hesperiidae","Erynnis funeralis",2022,3,7,"iNaturalist research-grade observations","3712525802",NA
33.769624,-116.37119,NA,"Hesperiidae","Heliopetes ericetorum",2022,5,1,"iNaturalist research-grade observations","3772466675",NA
33.696608,-116.373895,NA,"Hesperiidae","Hylephila phyleus",2021,3,19,"iNaturalist research-grade observations","3067745718",NA
33.734466,-116.385576,NA,"Hesperiidae","Hylephila phyleus",2021,4,5,"iNaturalist research-grade observations","3079639792",NA
33.731278,-116.381058,NA,"Hesperiidae","Hylephila phyleus",2021,4,30,"iNaturalist research-grade observations","3112409104",NA
33.734367,-116.38569,NA,"Hesperiidae","Hylephila phyleus",2021,4,5,"iNaturalist research-grade observations","3113703474",NA
33.628459,-116.35932,NA,"Hesperiidae","Hylephila phyleus",2021,5,22,"iNaturalist research-grade observations","3124669269",NA
33.77118,-116.296455,NA,"Hesperiidae","Hylephila phyleus",2021,7,14,"iNaturalist research-grade observations","3328124506",NA
33.736354,-116.305022,NA,"Hesperiidae","Hylephila phyleus",2021,7,18,"iNaturalist research-grade observations","3330782998",NA
33.696603,-116.373812,NA,"Hesperiidae","Erynnis funeralis",2021,10,7,"iNaturalist research-grade observations","3391519647",NA
33.672478,-116.408378,NA,"Hesperiidae","Erynnis funeralis",2021,10,7,"iNaturalist research-grade observations","3391528611",NA
33.777678,-116.382469,NA,"Hesperiidae","Hylephila phyleus",2020,2,29,"iNaturalist research-grade observations","2576467075",NA
33.668175,-116.408119,NA,"Hesperiidae","Erynnis funeralis",2020,3,11,"iNaturalist research-grade observations","2579274549",NA
33.669931,-116.411168,NA,"Hesperiidae","Erynnis funeralis",2020,3,15,"iNaturalist research-grade observations","2580197695",NA
33.669717,-116.406426,NA,"Hesperiidae","Erynnis funeralis",2020,3,16,"iNaturalist research-grade observations","2580251859",NA
33.758266,-116.359835,NA,"Hesperiidae","Erynnis funeralis",2020,3,27,"iNaturalist research-grade observations","2596288251",NA
33.705151,-116.39918,NA,"Hesperiidae",NA,2020,4,3,"iNaturalist research-grade observations","2597866053",NA
33.669063,-116.404234,NA,"Hesperiidae","Erynnis funeralis",2020,5,18,"iNaturalist research-grade observations","2626591758",NA
33.668561,-116.404068,NA,"Hesperiidae",NA,2020,5,18,"iNaturalist research-grade observations","2626602623",NA
33.708134,-116.37677,NA,"Hesperiidae","Hylephila phyleus",2020,5,26,"iNaturalist research-grade observations","2634280794",NA
33.733078,-116.378638,NA,"Hesperiidae","Hylephila phyleus",2020,5,2,"iNaturalist research-grade observations","2823155396",NA
33.764285,-116.360864,NA,"Hesperiidae","Hylephila phyleus",2020,10,29,"iNaturalist research-grade observations","2963922250",NA
33.647779,-116.365722,NA,"Hesperiidae","Erynnis funeralis",2019,2,24,"iNaturalist research-grade observations","2251842132",NA
33.647779,-116.365722,NA,"Hesperiidae","Erynnis funeralis",2019,2,24,"iNaturalist research-grade observations","2251842197",NA
33.76857,-116.371054,NA,"Hesperiidae","Hylephila phyleus",2019,3,12,"iNaturalist research-grade observations","2013744928",NA
